time	V(Reset,R-PI_GND)	V(pulse)	V(reset)	V(vl)
3.900000027500000e-002	3.984293e+000	9.075000e-001	-3.143063e+001	0.000000e+000
3.900000047500001e-002	3.984209e+000	1.567500e+000	-3.143009e+001	0.000000e+000
3.900000100000000e-002	3.984161e+000	3.300000e+000	-3.142848e+001	0.000000e+000
3.900046911070105e-002	3.971603e+000	3.300000e+000	-3.000843e+001	0.000000e+000
3.900093722140209e-002	3.949289e+000	3.300000e+000	-2.865703e+001	0.000000e+000
3.900140533210314e-002	3.917219e+000	3.300000e+000	-2.737430e+001	0.000000e+000
3.900187344280419e-002	3.875393e+000	3.300000e+000	-2.616022e+001	0.000000e+000
3.900234155350524e-002	3.823812e+000	3.300000e+000	-2.501481e+001	0.000000e+000
3.900280966420628e-002	3.762475e+000	3.300000e+000	-2.393805e+001	0.000000e+000
3.900327777490733e-002	3.691381e+000	3.300000e+000	-2.292996e+001	0.000000e+000
3.900655457481465e-002	3.419291e+000	3.300000e+000	-1.682539e+001	0.000000e+000
3.901070651131882e-002	3.435337e+000	3.300000e+000	-1.121115e+001	0.000000e+000
3.901527938989503e-002	3.595335e+000	3.300000e+000	-7.069885e+000	0.000000e+000
3.901951587871910e-002	3.712934e+000	3.300000e+000	-4.599969e+000	0.000000e+000
3.902406118723659e-002	3.761899e+000	3.300000e+000	-2.925132e+000	0.000000e+000
3.902875469771391e-002	3.788561e+000	3.300000e+000	-1.841783e+000	0.000000e+000
3.903407264468357e-002	3.791747e+000	3.300000e+000	-1.106156e+000	0.000000e+000
3.903981022880288e-002	3.761816e+000	3.300000e+000	-6.693997e-001	0.000000e+000
3.904647679638031e-002	3.672449e+000	3.300000e+000	-4.241347e-001	0.000000e+000
3.905386443316015e-002	3.559250e+000	3.300000e+000	-2.877741e-001	0.000000e+000
3.906376806590967e-002	3.447541e+000	3.300000e+000	-1.809760e-001	0.000000e+000
3.907886000131087e-002	3.357324e+000	3.300000e+000	-8.933830e-002	0.000000e+000
3.909722433010572e-002	3.315982e+000	3.300000e+000	-3.628191e-002	0.000000e+000
3.911965490220147e-002	3.300361e+000	3.300000e+000	-1.196645e-002	0.000000e+000
3.914806695109751e-002	3.296371e+000	3.300000e+000	-2.975328e-003	0.000000e+000
3.918952585291047e-002	3.296261e+000	3.300000e+000	-3.944935e-004	0.000000e+000
3.925522388749403e-002	3.296721e+000	3.300000e+000	5.520336e-006	0.000000e+000
3.998224260837017e-002	3.296703e+000	3.300000e+000	-1.132836e-009	0.000000e+000
3.999822104179602e-002	3.332823e+000	3.300000e+000	3.611945e-002	8.662609e-002
4.000221565015248e-002	3.225658e+000	3.300000e+000	1.094528e-001	2.745254e-001
4.001020486686541e-002	2.904413e+000	3.300000e+000	3.789278e-001	9.974567e-001
4.001192558968603e-002	2.863225e+000	3.300000e+000	4.314764e-001	1.165645e+000
4.001536703532729e-002	2.771861e+000	3.300000e+000	5.127290e-001	1.502020e+000
4.002224992660979e-002	2.640489e+000	3.300000e+000	6.505290e-001	2.174766e+000
4.002397064943042e-002	2.617381e+000	3.300000e+000	6.787131e-001	2.342951e+000
4.002741209507167e-002	2.567388e+000	3.300000e+000	7.231728e-001	2.679317e+000
4.003429498635418e-002	2.495506e+000	3.300000e+000	7.985719e-001	3.352044e+000
4.003601570917480e-002	2.482863e+000	3.300000e+000	8.139926e-001	3.520223e+000
4.003945715481606e-002	2.455511e+000	3.300000e+000	8.383166e-001	3.856576e+000
4.004806076891919e-002	2.409272e+000	3.300000e+000	8.880006e-001	4.697445e+000
4.005150221456044e-002	2.394311e+000	3.300000e+000	9.013043e-001	5.033780e+000
4.006010582866357e-002	2.369028e+000	3.300000e+000	9.284735e-001	5.874599e+000
4.007215088840796e-002	2.347037e+000	3.300000e+000	9.505892e-001	7.051670e+000
4.008050868496529e-002	2.339504e+000	3.300000e+000	9.581083e-001	7.868368e+000
4.008886648152261e-002	2.333302e+000	3.300000e+000	9.643065e-001	8.684997e+000
4.009722427807994e-002	2.328432e+000	3.300000e+000	9.691838e-001	9.501559e+000
4.010558207463728e-002	2.324893e+000	3.300000e+000	9.727403e-001	1.031805e+001
4.011393987119460e-002	2.322685e+000	3.300000e+000	9.749758e-001	1.113448e+001
4.012229766775193e-002	2.321808e+000	3.300000e+000	9.758905e-001	1.195083e+001
4.013065546430926e-002	2.322263e+000	3.300000e+000	9.754843e-001	1.276712e+001
4.027077146541742e-002	2.324104e+000	3.300000e+000	9.736533e-001	2.649944e+001
4.041088746652557e-002	2.327943e+000	3.300000e+000	9.698200e-001	4.011514e+001
4.055100346763373e-002	2.333779e+000	3.300000e+000	9.639844e-001	5.361422e+001
4.069111946874188e-002	2.341612e+000	3.300000e+000	9.561465e-001	6.699668e+001
