time	V(Reset,R-PI_GND)	V(pulse)	V(reset)	V(vl)
6.126599467643246e-002	3.304899e+000	0.000000e+000	5.600216e+001	1.205323e+002
6.141095317252621e-002	3.304267e+000	0.000000e+000	6.868373e+001	1.334121e+002
6.155591166861996e-002	3.303564e+000	0.000000e+000	8.106183e+001	1.460291e+002
6.170087016471371e-002	3.302788e+000	0.000000e+000	9.313647e+001	1.583833e+002
6.184582866080746e-002	3.301941e+000	0.000000e+000	1.049077e+002	1.704748e+002
6.193547404654964e-002	3.301529e+000	0.000000e+000	1.119540e+002	1.777361e+002
6.208016006426727e-002	3.300678e+000	0.000000e+000	1.230443e+002	1.892059e+002
6.222484608198491e-002	3.299748e+000	0.000000e+000	1.336595e+002	2.002317e+002
6.236953209970254e-002	3.298738e+000	0.000000e+000	1.437998e+002	2.108136e+002
6.251421811742018e-002	3.297648e+000	0.000000e+000	1.534651e+002	2.209515e+002
6.265890413513782e-002	3.296478e+000	0.000000e+000	1.626555e+002	2.306455e+002
6.280359015285544e-002	3.295229e+000	0.000000e+000	1.713708e+002	2.398955e+002
6.294827617057308e-002	3.293900e+000	0.000000e+000	1.796111e+002	2.487016e+002
6.315808452018246e-002	3.292290e+000	0.000000e+000	1.905989e+002	2.605612e+002
6.336789286979183e-002	3.290671e+000	0.000000e+000	2.003243e+002	2.711924e+002
6.357770121940121e-002	3.289042e+000	0.000000e+000	2.087873e+002	2.805951e+002
6.378750956901058e-002	3.287402e+000	0.000000e+000	2.159878e+002	2.887693e+002
6.399731791861996e-002	3.285753e+000	0.000000e+000	2.219260e+002	2.957150e+002
6.420712626822933e-002	3.284094e+000	0.000000e+000	2.266017e+002	3.014323e+002
